timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.839606,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.335133,-209.21431607642566
13:15:58.844362,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.339889,0.0
13:15:58.849421,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.344948,0.0
13:15:58.854408,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.349935,0.0
13:15:58.859399,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.354926,0.0
13:15:58.864409,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.359936,0.0
13:15:58.869442,-0.0,-4.211332609022927,-35.904,-68.44688415527344,68.364969,0.0
13:15:58.874402,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.369929,-235.06533715047138
13:15:58.879322,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.374849,0.0
13:15:58.884324,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.379851,0.0
13:15:58.889280,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.384807,0.0
13:15:58.894391,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.389918,0.0
13:15:58.899356,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.394883,0.0
13:15:58.904453,0.00354,-4.596128751601052,-35.118,-69.61280822753906,68.39998,0.0
13:15:58.909283,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.40481,-228.45534804452748
13:15:58.914261,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.409788,0.0
13:15:58.919277,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.414804,0.0
13:15:58.924294,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.419821,0.0
13:15:58.929273,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.4248,0.0
13:15:58.934254,0.00177,-4.388120939101052,-34.446,-70.71624755859375,68.429781,0.0
13:15:58.939156,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.434683,-225.52004642550656
13:15:58.944062,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.439589,0.0
