m_t_5,jts5,v5,q5,velocity
-0.0100299999999999,4.847078035508323,14.808,86.33262634277344,99.17905501643588
-0.0100299999999999,4.847078035508323,14.808,86.33262634277344,0.0
-0.01652,4.857484529648948,14.268,86.80709838867188,94.44109193838064
-0.01652,4.857484529648948,14.268,86.80709838867188,0.0
-0.01593,4.899079988633323,13.073999999999998,87.24929809570312,89.09927604901178
-0.01593,4.899079988633323,13.073999999999998,87.24929809570312,0.0
-0.01475,4.867891023789573,11.664,87.64411926269531,80.28083916067288
-0.01475,4.867891023789573,11.664,87.64411926269531,0.0
-0.0118,4.867891023789573,10.71,87.99156188964844,70.6902598073499
-0.0118,4.867891023789573,10.71,87.99156188964844,0.0
-0.01475,4.867891023789573,10.242,88.32595825195312,67.50027499085165
-0.01475,4.867891023789573,10.242,88.32595825195312,0.0
-0.0177,4.867891023789573,9.294,88.64593505859375,64.49844923213864
-0.0177,4.867891023789573,9.294,88.64593505859375,0.0
-0.0188799999999999,4.847078035508323,7.979999999999999,88.94050598144531,59.59355105230979
-0.0188799999999999,4.847078035508323,7.979999999999999,88.94050598144531,0.0
-0.01829,4.847078035508323,6.744,89.1815185546875,48.17361048214948
-0.01829,4.847078035508323,6.744,89.1815185546875,0.0
-0.01475,4.722291658555198,5.502,89.37789916992188,37.26387385851599
-0.01475,4.722291658555198,5.502,89.37789916992188,0.0
-0.01593,4.722291658555198,4.83,89.54750061035156,31.303329721240857
-0.01593,4.815889070664573,4.83,89.54750061035156,0.0
-0.01534,4.847078035508323,3.912,89.681396484375,26.789890760991582
-0.01534,4.847078035508323,3.912,89.681396484375,0.0
-0.0188799999999999,4.857484529648948,3.348,89.79537963867188,23.462979476505534
-0.0188799999999999,4.857484529648948,3.348,89.79537963867188,0.0
-0.0177,4.867891023789573,2.094,89.88395690917969,18.125080930593604
-0.0177,4.867891023789573,2.094,89.88395690917969,0.0
-0.0177,4.857484529648948,1.272,89.93751525878906,10.835191100419962
-0.0177,4.857484529648948,1.272,89.93751525878906,0.0
-0.01829,4.847078035508323,0.828,89.97116088867188,6.809477814777363
-0.01829,4.847078035508323,0.828,89.97116088867188,0.0
-0.0188799999999999,4.847078035508323,0.4019999999999999,89.98558044433594,2.8793042460193097
-0.0188799999999999,4.847078035508323,0.4019999999999999,89.98558044433594,0.0
-0.0188799999999999,4.847078035508323,0.246,89.99656677246094,2.189820236197103
-0.0188799999999999,4.847078035508323,0.246,89.99656677246094,0.0
-0.0188799999999999,4.847078035508323,0.12,90.00137329101562,0.9572831218258002
-0.0188799999999999,4.847078035508323,0.12,90.00137329101562,0.0
-0.0200599999999999,4.847078035508323,0.0479999999999999,90.00480651855469,0.6858225207875763
-0.0200599999999999,4.847078035508323,0.0479999999999999,90.00480651855469,0.0
-0.0206499999999999,4.826265047227073,0.0059999999999999,90.00617980957031,0.2779378699909128
-0.0206499999999999,4.826265047227073,0.0059999999999999,90.00617980957031,0.0
-0.0206499999999999,4.805482576523948,0.0119999999999999,90.00823974609375,0.4095301239437935
-0.0206499999999999,4.805482576523948,0.0119999999999999,90.00823974609375,0.0
-0.0200599999999999,4.805482576523948,-0.0119999999999999,90.0054931640625,-0.5501967210036429
-0.0200599999999999,4.826265047227073,-0.0119999999999999,90.0054931640625,0.0
-0.0200599999999999,4.805482576523948,-0.0,90.00686645507812,0.275595226896487
-0.0200599999999999,4.805482576523948,-0.0,90.00686645507812,0.0
-0.0200599999999999,4.847078035508323,0.0059999999999999,90.00755310058594,0.1400174363402382
-0.0200599999999999,4.847078035508323,0.0059999999999999,90.00755310058594,0.0
-0.0200599999999999,4.836671541367698,-0.0059999999999999,90.00823974609375,0.1373840551845844
-0.0200599999999999,4.836671541367698,-0.0059999999999999,90.00823974609375,0.0
-0.0206499999999999,4.847078035508323,0.0119999999999999,90.010986328125,0.5522988198772754
-0.0206499999999999,4.847078035508323,0.0119999999999999,90.010986328125,0.0
-0.0206499999999999,4.847078035508323,-0.0,90.00823974609375,-0.5556508256625622
-0.0206499999999999,4.847078035508323,-0.0,90.00823974609375,0.0
-0.0206499999999999,4.826265047227073,0.018,90.00617980957031,-0.3500316947217419
-0.0206499999999999,4.826265047227073,0.018,90.00617980957031,0.0
-0.02183,4.857484529648948,0.0119999999999999,90.00686645507812,0.1380747049693435
-0.02183,4.857484529648948,0.0119999999999999,90.00686645507812,0.0
-0.02183,4.847078035508323,0.018,90.00617980957031,-0.1326082479359815
-0.02183,4.847078035508323,0.018,90.00617980957031,0.0
-0.02183,4.847078035508323,-0.0119999999999999,90.00823974609375,0.412317158414213
-0.02183,4.847078035508323,-0.0119999999999999,90.00823974609375,0.0
-0.02183,4.847078035508323,-0.0059999999999999,90.00755310058594,-0.1404183042561459
-0.02183,4.847078035508323,-0.0059999999999999,90.00755310058594,0.0
-0.02242,4.847078035508323,-0.0059999999999999,90.00686645507812,-0.1377699654519618
-0.02242,4.847078035508323,-0.0059999999999999,90.00686645507812,0.0
-0.02242,4.847078035508323,-0.0119999999999999,90.01029968261719,0.7023787927705282
-0.02242,4.847078035508323,-0.0119999999999999,90.01029968261719,0.0
-0.02242,4.847078035508323,-0.0119999999999999,90.00411987304688,-1.3699422678591429
-0.02242,4.847078035508323,-0.0119999999999999,90.00411987304688,0.0
-0.0236,4.847078035508323,0.0119999999999999,90.00892639160156,0.9655521403549904
-0.0236,4.847078035508323,0.0119999999999999,90.00892639160156,0.0
-0.03009,4.847078035508323,-0.042,90.00617980957031,-0.546801121092924
-0.03009,4.847078035508323,-0.042,90.00617980957031,0.0
-0.03953,4.847078035508323,-0.09,90.00755310058594,0.2749881889517452
-0.03953,4.847078035508323,-0.09,90.00755310058594,0.0
-0.0519199999999999,4.857484529648948,-0.3419999999999999,90.00137329101562,-1.2234823936473178
-0.0519199999999999,4.857484529648948,-0.3419999999999999,90.00137329101562,0.0
-0.07021,4.899079988633323,-0.966,89.98764038085938,-2.7997778096330634
-0.07021,4.899079988633323,-0.966,89.98764038085938,0.0
-0.08732,4.899079988633323,-2.586,89.93202209472656,-11.11476541423011
-0.08732,4.899079988633323,-2.586,89.93202209472656,0.0
-0.08319,4.899079988633323,-5.088,89.80499267578125,-25.71966368603542
-0.08319,4.899079988633323,-5.088,89.80499267578125,0.0
