timestamp,m_t_1,jts1,v1,q1,time_seconds,acceleration
13:05:37.609111,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.300014,0.0
13:05:37.614064,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.304967,0.0
13:05:37.619060,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.309963,0.0
13:05:37.624059,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.314962,0.0
13:05:37.630040,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.320943,-24.07624143119787
13:05:37.634381,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.325284,0.0
13:05:37.639416,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.330319,0.0
13:05:37.644407,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.33531,0.0
13:05:37.649288,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.340191,0.0
13:05:37.654404,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.345307,0.0
13:05:37.659392,0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312,1.350295,0.0
13:05:37.664367,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.35527,31.356783919598055
13:05:37.669370,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.360273,0.0
13:05:37.674390,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.365293,0.0
13:05:37.679396,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.370299,0.0
13:05:37.684367,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.37527,0.0
13:05:37.689352,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.380255,0.0
13:05:37.694383,0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516,1.385286,0.0
13:05:37.699423,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.390326,14.285714285713606
13:05:37.704359,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.395262,0.0
13:05:37.709325,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.400228,0.0
13:05:37.714326,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.405229,0.0
13:05:37.719355,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.410258,0.0
13:05:37.724310,0.2013,-0.1314108573014252,30.336,22.78873443603516,1.415213,0.0
13:05:37.729252,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.420155,-27.92391744232993
13:05:37.734356,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.425259,0.0
13:05:37.739398,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.430301,0.0
13:05:37.744306,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.435209,0.0
13:05:37.749322,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.440225,0.0
13:05:37.754341,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.445244,0.0
13:05:37.759724,0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344,1.450627,0.0
13:05:37.764285,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.455188,-7.893005919755058
13:05:37.769279,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.460182,0.0
13:05:37.774373,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.465276,0.0
13:05:37.779383,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.470286,0.0
13:05:37.784367,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.47527,0.0
13:05:37.789271,0.19398,0.0317971505110747,30.162000000000003,24.74842071533203,1.480174,0.0
13:05:37.794271,0.19398,-0.1314108573014252,30.234,25.71727752685547,1.485174,14.400000000000142
13:05:37.799355,0.19398,-0.1314108573014252,30.234,25.71727752685547,1.490258,0.0
13:05:37.804430,0.19398,-0.1314108573014252,30.234,25.71727752685547,1.495333,0.0
